filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
PXL_20240412_170950210.jpg,3087978,"{}",201,0,"{""name"":""circle"",""cx"":1635,""cy"":1569,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,1,"{""name"":""circle"",""cx"":1193,""cy"":966,""r"":63}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,2,"{""name"":""circle"",""cx"":1357,""cy"":1008,""r"":63}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,3,"{""name"":""circle"",""cx"":1649,""cy"":939,""r"":63}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,4,"{""name"":""circle"",""cx"":1524,""cy"":1061,""r"":63}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,5,"{""name"":""circle"",""cx"":1697,""cy"":1097,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,6,"{""name"":""circle"",""cx"":1864,""cy"":1148,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,7,"{""name"":""circle"",""cx"":1936,""cy"":1551,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,8,"{""name"":""circle"",""cx"":1238,""cy"":1140,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,9,"{""name"":""circle"",""cx"":1077,""cy"":1080,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,10,"{""name"":""circle"",""cx"":919,""cy"":1020,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,11,"{""name"":""circle"",""cx"":800,""cy"":1133,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,12,"{""name"":""circle"",""cx"":955,""cy"":1190,""r"":69.876}","{""class-label"":""0""}"
PXL_20240412_170950210.jpg,3087978,"{}",201,13,"{""name"":""circle"",""cx"":1113,""cy"":1241,""r"":69.876}","{""class-label"":""0""}"
